     X         I1 (Y=0.2522)     Error1      I2 (Y=0.3649)     Error2      I3 (Y=0.4692)     Error3      I4 (Y=0.5576)     Error4      I5 (Y=0.6193)     Error5      I6 (Y=0.7467)     Error6      I7 (Y=0.8707)     Error7      I8 (Y=0.9907)     Error8       I9 (Y=1.106)     Error9      I10 (Y=1.217)    Error10      I11 (Y=1.321)    Error11      I12 (Y=1.420)    Error12      I13 (Y=1.513)    Error13      I14 (Y=1.598)    Error14      I15 (Y=1.676)    Error15      I16 (Y=1.749)    Error16    
 7.17949E+000   5.57865E-005   3.72419E-005   3.19128E-005   2.58381E-005   4.99122E-005   2.04698E-005   6.30666E-005   4.01039E-005  -4.20225E-005   4.22536E-005   6.18150E-006   3.26039E-005   1.43977E-005   2.15108E-005   2.63548E-005   2.67387E-005   3.73162E-005   2.77605E-005   5.60964E-005   2.37182E-005   1.45205E-006   2.82422E-005   4.33332E-005   3.00089E-005   7.47112E-005   3.42169E-005   4.52620E-005   6.08176E-005   8.23749E-005   6.59728E-005   2.00099E-004   1.51410E-004
 7.27717E+000   3.88073E-005   4.39894E-005   3.19275E-005   3.08993E-005  -4.23714E-006   2.29139E-005   2.04056E-005   4.58429E-005   3.94421E-005   5.70136E-005  -6.32007E-006   3.78984E-005   1.16564E-005   2.55002E-005   5.72773E-005   3.44002E-005   1.50698E-005   3.12437E-005   5.23346E-005   2.80904E-005   1.29753E-006   3.37557E-005   4.63500E-006   3.23730E-005  -2.60568E-005   3.19359E-005   9.93236E-005   7.73886E-005   8.00210E-005   7.87405E-005  -8.93534E-005   1.56629E-004
 7.37485E+000   5.12853E-005   3.91583E-005   4.72501E-005   2.75553E-005   4.46413E-005   2.14663E-005   5.90212E-005   4.21416E-005  -8.41029E-006   4.69890E-005   8.89181E-005   4.01904E-005   1.97075E-006   2.17657E-005  -4.13619E-006   2.59340E-005   1.83357E-005   2.78215E-005  -6.86483E-006   2.02260E-005   1.60875E-005   3.09617E-005   1.22668E-005   2.91944E-005  -1.37411E-005   2.92467E-005   4.95169E-005   6.45005E-005  -2.99473E-005   6.14956E-005  -9.46282E-005   1.37674E-004
 7.47253E+000   3.83043E-005   3.64867E-005   6.13665E-005   2.61827E-005   4.93774E-005   2.03058E-005   4.51338E-005   3.90745E-005   9.63099E-005   5.07570E-005   2.46144E-006   3.20808E-005   1.49198E-005   2.13850E-005   5.20242E-005   2.82235E-005   1.01693E-005   2.55508E-005   1.05033E-006   1.96560E-005   6.55000E-006   2.84094E-005   3.51693E-005   2.92052E-005   3.90124E-005   3.15393E-005   6.43921E-005   6.17625E-005  -5.06220E-005   5.63325E-005   1.63462E-004   1.47906E-004
 7.57021E+000   1.07485E-004   4.76538E-005   8.20583E-005   3.30212E-005   5.71424E-005   2.54725E-005   4.59725E-005   4.86245E-005  -3.21016E-005   5.29253E-005   6.10627E-005   4.48470E-005  -8.14350E-006   2.45327E-005   4.16468E-005   3.42672E-005   8.36056E-005   3.81849E-005   4.22694E-005   2.81653E-005   3.59144E-005   3.80083E-005  -8.72301E-006   3.20272E-005  -6.41456E-006   3.49379E-005  -3.03849E-005   6.77304E-005   1.72119E-004   8.83302E-005  -1.12333E-004   1.59275E-004
 7.66789E+000   6.89767E-005   3.86514E-005   6.85022E-005   2.72567E-005   8.47997E-006   2.00166E-005   8.74580E-006   3.88813E-005   7.23357E-005   5.11084E-005   1.97571E-005   3.44997E-005  -7.74593E-006   2.04723E-005   5.76324E-005   2.96081E-005   1.83519E-006   2.57900E-005   2.73512E-005   2.23900E-005   3.96719E-005   3.19409E-005   8.82590E-006   2.81677E-005   4.15669E-005   3.28626E-005   1.35891E-004   6.91319E-005   1.50409E-005   6.32149E-005   1.54169E-005   1.42583E-004
 7.76557E+000   9.98505E-005   3.80723E-005   5.17927E-005   2.59684E-005   5.21983E-005   2.03424E-005   5.80371E-005   3.95479E-005   2.50281E-005   4.63293E-005   6.25928E-005   3.61121E-005  -1.14827E-005   1.94562E-005  -5.54033E-005   2.02467E-005   2.19841E-005   2.64087E-005  -2.03922E-005   1.78733E-005  -1.50671E-005   2.66673E-005   5.23368E-005   3.04038E-005   4.79756E-005   3.21292E-005   1.08850E-004   6.48043E-005  -1.69530E-005   5.86962E-005   1.43604E-004   1.46364E-004
 7.86325E+000   7.60877E-005   4.67623E-005   6.78680E-005   3.27965E-005   7.11272E-005   2.59451E-005   3.84814E-005   4.83803E-005   7.65140E-005   6.18229E-005   3.82504E-005   4.31010E-005   1.47595E-007   2.53725E-005   2.39860E-005   3.28970E-005  -2.90264E-006   3.05817E-005  -6.06751E-006   2.38114E-005  -1.88904E-005   3.29264E-005   4.37666E-005   3.71940E-005   2.04831E-005   3.76411E-005   2.28059E-005   7.31801E-005   3.17283E-007   7.48376E-005   1.58093E-004   1.83973E-004
 7.96093E+000   8.99570E-005   3.92434E-005   1.34119E-005   2.62109E-005   3.63322E-005   2.07253E-005   1.26805E-005   3.90805E-005   4.42983E-005   4.93458E-005  -1.16239E-005   3.21804E-005  -5.55520E-006   2.06561E-005  -9.06008E-006   2.49103E-005   7.46730E-007   2.57172E-005   4.94474E-005   2.39656E-005   3.83071E-005   3.18508E-005  -1.54228E-005   2.61215E-005   5.46777E-005   3.38217E-005  -4.86608E-005   5.49166E-005  -3.30145E-005   5.97339E-005   8.79802E-006   1.42181E-004
 8.05861E+000   1.95282E-006   3.54458E-005   7.31175E-005   2.63703E-005   1.19664E-005   1.93908E-005   6.72828E-005   3.99407E-005   6.88455E-006   4.51748E-005   6.88228E-006   3.23649E-005   1.47700E-005   2.13531E-005  -2.69457E-005   2.26357E-005   2.96969E-005   2.69887E-005   6.22392E-005   2.39402E-005   6.26145E-005   3.23725E-005   3.92690E-005   2.94769E-005   1.17963E-005   2.95011E-005   4.61642E-005   6.03718E-005   1.61456E-005   6.10438E-005   4.48181E-006   1.36730E-004
 8.15629E+000  -1.33027E-005   4.36695E-005   5.45934E-006   3.13177E-005  -1.43154E-005   2.33678E-005   2.84280E-005   4.78078E-005  -2.48286E-005   5.36824E-005  -4.07209E-005   3.58804E-005   3.20169E-005   2.80625E-005  -3.80921E-006   3.04252E-005  -3.95562E-005   2.66330E-005   1.29710E-005   2.56191E-005   1.15415E-004   4.45371E-005   2.37050E-005   3.53119E-005  -1.44467E-005   3.42074E-005   1.33314E-004   8.28932E-005   3.26609E-007   7.47602E-005   1.57951E-004   1.83783E-004
 8.25397E+000  -9.70673E-007   3.66301E-005   5.59669E-005   2.69882E-005   4.65473E-005   2.09410E-005   1.36190E-004   4.41531E-005  -3.91643E-005   4.35534E-005   3.24844E-005   3.53632E-005  -1.84191E-005   1.96176E-005   1.35840E-005   2.65566E-005   3.98021E-007   2.56462E-005   3.91840E-005   2.32131E-005   1.00020E-005   2.96661E-005   4.41203E-005   3.08909E-005   4.93029E-005   3.33823E-005   8.41295E-005   6.53575E-005  -6.08200E-005   5.75024E-005   1.12352E-004   1.49458E-004
 8.35165E+000   2.77515E-005   4.30253E-005   7.08139E-005   3.13272E-005   1.38337E-005   2.31259E-005   3.13629E-005   4.57629E-005   1.63123E-005   5.44820E-005   1.64772E-005   3.93164E-005  -2.41291E-005   2.19963E-005  -3.80307E-005   2.58641E-005   1.06937E-006   2.95227E-005   1.00736E-005   2.41870E-005  -1.38975E-005   3.18571E-005   2.01817E-005   3.33763E-005  -1.56711E-005   3.25115E-005   4.08108E-005   7.13635E-005   5.94587E-005   7.60925E-005   1.49088E-004   1.74672E-004
 8.44933E+000   3.85788E-005   3.76901E-005   5.48882E-005   2.69175E-005   2.94830E-005   2.04846E-005   6.83100E-005   4.13312E-005  -1.51885E-005   4.51850E-005   1.65857E-005   3.41683E-005   2.48335E-005   2.27766E-005   3.94996E-005   2.83121E-005   1.23066E-005   2.65576E-005  -2.36471E-005   1.82039E-005   7.37669E-005   3.42209E-005   1.11175E-005   2.82716E-005   1.47081E-005   3.07272E-005  -5.07444E-005   5.45430E-005   1.80275E-005   6.32434E-005  -1.85791E-005   1.39636E-004
 8.54701E+000   1.51666E-004   4.08981E-005   1.11733E-005   2.61721E-005   4.87039E-005   2.10326E-005   1.00747E-004   4.28234E-005   7.72295E-005   5.14431E-005   1.38484E-005   3.40966E-005  -8.31992E-006   2.04472E-005   2.95784E-006   2.58259E-005   6.04739E-005   3.02418E-005  -2.59543E-005   1.80594E-005   2.02649E-005   3.05140E-005   1.27649E-005   2.85108E-005   2.14051E-005   3.13628E-005   1.34218E-004   6.90472E-005   3.12856E-005   6.44132E-005   1.81320E-004   1.54550E-004
 8.64469E+000   4.59978E-005   4.37998E-005   3.96569E-005   3.07739E-005   2.27060E-005   2.34805E-005  -6.89054E-005   4.06269E-005  -5.05980E-005   4.92741E-005   3.78561E-006   3.84071E-005   1.36058E-005   2.54167E-005   4.87563E-005   3.34345E-005   4.62212E-005   3.36497E-005   4.09177E-005   2.69181E-005  -5.67848E-005   2.75609E-005   5.73320E-005   3.67520E-005   5.50757E-005   3.89854E-005   1.30445E-004   7.91928E-005   1.44158E-004   8.27605E-005   9.53327E-005   1.71017E-004
 8.74237E+000   9.10020E-005   3.89688E-005   6.82077E-006   2.58732E-005   3.13136E-005   2.04403E-005   7.13716E-005   4.12841E-005   2.89260E-005   4.79651E-005   2.13912E-005   3.43640E-005   2.90229E-006   2.11218E-005  -2.15040E-005   2.37314E-005   1.64106E-005   2.67641E-005   3.50268E-005   2.27816E-005  -4.67710E-006   2.83139E-005   2.01765E-005   2.88729E-005   2.89482E-005   3.16854E-005   2.50521E-005   6.05167E-005   9.80174E-005   6.83849E-005   2.34257E-006   1.40565E-004
 8.84005E+000   1.05524E-004   3.97041E-005   4.58362E-005   2.68667E-005   9.27899E-005   2.20918E-005   1.51948E-004   4.48805E-005  -6.41100E-006   4.60049E-005   9.79319E-005   3.97825E-005   7.16545E-006   2.16268E-005  -1.24120E-006   2.55334E-005   9.33765E-006   2.64414E-005   6.76019E-006   2.08500E-005   4.78088E-005   3.25686E-005   3.17994E-006   2.77462E-005   2.10289E-005   3.13580E-005   1.62173E-004   7.10005E-005   2.13832E-005   6.37689E-005   2.85485E-004   1.61652E-004
 8.93773E+000   3.76476E-005   4.52542E-005   1.89409E-005   3.15112E-005   4.05377E-006   2.38446E-005   2.52821E-006   4.62462E-005   1.12861E-005   5.64721E-005   9.03981E-006   4.03934E-005   4.40770E-006   2.56246E-005   1.40812E-006   3.07753E-005  -1.53418E-005   2.91579E-005   1.73996E-005   2.59284E-005  -3.24829E-005   3.13365E-005   2.32732E-005   3.51375E-005   4.08579E-005   3.93042E-005  -6.05077E-005   6.44802E-005  -2.64026E-005   7.21014E-005   9.43896E-005   1.77723E-004
 9.03541E+000   8.85947E-005   3.78290E-005   2.45057E-005   2.55000E-005   3.50201E-005   1.99665E-005   8.16061E-005   4.05508E-005   3.51311E-005   4.70384E-005   1.98357E-005   3.33102E-005   5.22760E-005   2.38067E-005   3.67464E-005   2.72319E-005   1.33022E-005   2.57908E-005   3.48726E-006   1.98463E-005   2.72468E-005   2.99433E-005   1.70887E-005   2.78392E-005   1.55375E-005   2.98146E-005   3.57432E-005   5.96569E-005   2.27571E-005   6.15601E-005   1.78077E-004   1.48861E-004
 9.13309E+000   6.31460E-005   3.83801E-005   1.44781E-005   2.61406E-005   1.96134E-005   2.02408E-005   8.59951E-005   4.20753E-005   6.38081E-005   5.04289E-005   5.81088E-005   3.70593E-005  -1.47279E-005   1.98691E-005   4.87524E-005   2.89419E-005   5.22311E-006   2.59925E-005  -3.00406E-006   1.99701E-005   3.85072E-005   3.17654E-005   8.16040E-005   3.35275E-005   1.62878E-005   3.08547E-005   1.04628E-004   6.67391E-005  -8.60904E-005   5.53634E-005  -9.53273E-005   1.33690E-004
 9.23077E+000  -3.07461E-006   4.39004E-005   5.83121E-005   3.24569E-005  -6.34418E-006   2.35482E-005   5.90349E-005   4.92536E-005  -5.18133E-005   5.11503E-005   7.42789E-005   4.58516E-005  -4.17413E-006   2.48810E-005  -2.57093E-005   2.82640E-005   5.22238E-005   3.55514E-005   8.38958E-006   2.51199E-005   4.84501E-005   3.90664E-005   3.92974E-006   3.32955E-005   4.16072E-005   3.94152E-005  -5.94106E-005   6.46622E-005  -1.02901E-004   6.49321E-005   9.79463E-005   1.78224E-004
 9.32845E+000   7.00019E-005   3.70407E-005   3.83584E-005   2.55482E-005   1.96011E-005   1.94366E-005   8.08132E-005   4.02060E-005   7.58854E-005   4.91615E-005   3.79362E-005   3.42738E-005   2.56498E-005   2.19358E-005   9.41469E-007   2.45626E-005   1.45414E-006   2.46634E-005   2.46828E-005   2.12542E-005   3.55439E-005   3.03010E-005   3.82014E-005   2.91994E-005  -6.91931E-006   2.78309E-005  -5.28201E-005   5.21652E-005  -2.45390E-006   5.93171E-005   2.34992E-004   1.51430E-004
 9.42613E+000   1.20085E-004   3.97434E-005   4.40752E-005   2.65876E-005   7.18905E-005   2.14145E-005   1.35784E-004   4.38788E-005   2.45604E-005   4.76655E-005  -1.67021E-005   3.15103E-005   1.93018E-005   2.22943E-005  -1.56253E-006   2.52681E-005  -1.20147E-005   2.44318E-005   2.60193E-005   2.21268E-005   3.31462E-005   3.12279E-005   6.23191E-005   3.20345E-005   6.08831E-006   2.99034E-005  -3.91827E-005   5.52432E-005   2.47040E-006   6.18312E-005  -1.34068E-005   1.39333E-004
 9.52381E+000   5.17611E-005   4.53557E-005   4.01582E-005   3.17401E-005   5.48247E-005   2.51554E-005   9.31452E-005   5.05093E-005   3.28285E-006   5.53436E-005  -1.15337E-005   3.81909E-005  -8.62999E-006   2.42274E-005   7.47961E-006   3.10543E-005   3.41793E-006   3.07895E-005   2.71175E-005   2.65959E-005   5.46228E-005   3.92554E-005   2.36803E-005   3.48976E-005  -2.08950E-005   3.30942E-005  -9.97915E-005   5.95139E-005  -6.33175E-005   6.80562E-005  -1.14874E-004   1.57293E-004
 9.62149E+000   3.26255E-005   3.60477E-005   5.55700E-005   2.58751E-005   1.23145E-005   1.92663E-005   2.77604E-005   3.80506E-005  -1.12680E-005   4.36564E-005   3.40733E-005   3.40285E-005  -8.81215E-006   1.95260E-005   8.55495E-006   2.51149E-005   3.70816E-005   2.73474E-005   3.80757E-006   1.97135E-005  -3.25428E-005   2.50325E-005   3.02238E-005   2.86235E-005  -1.08539E-005   2.75220E-005   5.41722E-005   6.05603E-005   2.37847E-005   6.11483E-005  -1.33880E-004   1.25407E-004
 9.71917E+000  -4.26850E-005   4.07867E-005   2.90453E-005   3.05165E-005   2.93793E-005   2.36583E-005   6.29309E-005   4.74936E-005  -3.67655E-005   5.03719E-005   6.06218E-005   4.30104E-005  -4.96293E-006   2.38160E-005   2.11782E-005   3.12489E-005   3.99195E-006   2.99007E-005   4.77365E-005   2.74765E-005   3.27546E-005   3.62068E-005  -1.35409E-005   3.02349E-005  -1.89275E-005   3.22883E-005   4.81369E-005   7.22772E-005  -6.41534E-005   6.59229E-005   8.36692E-005   1.69967E-004
 9.81685E+000   1.45321E-004   4.16390E-005   7.21524E-005   2.79466E-005   3.84119E-005   2.12381E-005   2.02924E-005   4.02862E-005   1.28923E-005   4.83162E-005   5.81904E-005   3.80211E-005  -2.73557E-005   1.93185E-005  -2.77862E-005   2.39170E-005   2.77416E-005   2.84730E-005   1.78228E-005   2.21695E-005   6.06671E-005   3.42049E-005   2.73869E-005   3.03301E-005   2.24957E-005   3.21398E-005   1.04849E-005   6.11595E-005  -8.52131E-005   5.68284E-005  -6.88433E-005   1.39214E-004
 9.91453E+000   5.06061E-005   3.67124E-005   6.92078E-005   2.62492E-005   4.26481E-005   2.00891E-005   8.26505E-005   4.04819E-005  -5.40733E-006   4.42729E-005   6.57665E-006   3.22801E-005  -8.85598E-006   1.96241E-005  -5.68002E-006   2.42104E-005   5.85740E-006   2.51411E-005  -1.45158E-005   1.83429E-005   1.04402E-005   2.86198E-005   8.18367E-005   3.23770E-005   9.22952E-005   3.50459E-005   1.89336E-005   5.82170E-005   4.89948E-005   6.31397E-005   3.23571E-006   1.36372E-004
 1.00122E+001   6.93785E-005   4.45053E-005  -1.39344E-005   2.95199E-005   3.23350E-005   2.37310E-005   9.40133E-005   4.89594E-005  -3.63740E-006   5.30727E-005   4.00267E-005   4.13681E-005   4.08809E-005   2.75560E-005  -2.54820E-005   2.71331E-005  -1.90066E-005   2.76309E-005   2.53438E-005   2.56066E-005  -2.35847E-005   3.09889E-005  -1.39668E-005   3.01782E-005   1.28322E-005   3.53038E-005   2.15337E-005   6.98509E-005   1.26991E-004   8.14782E-005   3.63647E-004   1.91771E-004
 1.01099E+001   4.65469E-005   3.88358E-005   5.56174E-005   2.75875E-005   3.37312E-005   2.10911E-005   6.96267E-005   4.24030E-005  -1.50559E-005   4.62765E-005   1.03769E-005   3.45350E-005   1.95771E-006   2.16578E-005  -1.62100E-005   2.48435E-005   7.14361E-005   3.16577E-005  -5.17037E-005   1.58173E-005   1.11324E-005   3.04207E-005   2.18854E-005   2.98457E-005   3.19164E-005   3.28312E-005   3.92396E-005   6.33932E-005   8.34943E-005   6.93840E-005   1.50271E-004   1.55561E-004
 1.02076E+001   6.79803E-005   3.70494E-005   5.83032E-005   2.59594E-005   3.57795E-005   1.98574E-005  -4.41102E-006   3.67217E-005   2.39852E-005   4.60328E-005   1.02964E-004   3.84373E-005   1.15373E-005   2.10158E-005  -1.63762E-005   2.33194E-005  -2.15906E-005   2.28083E-005   1.29135E-005   2.04306E-005  -2.54606E-006   2.75227E-005   3.44868E-005   2.89756E-005   1.59018E-005   2.96517E-005   7.18244E-005   6.19119E-005   4.03548E-005   6.23473E-005   4.34357E-004   1.64066E-004
 1.03053E+001   6.77837E-005   4.44936E-005   7.72715E-006   3.00479E-005   3.13661E-005   2.37247E-005   2.35480E-005   4.55507E-005   3.80023E-005   5.63574E-005   5.93348E-005   4.29185E-005   6.57254E-005   2.94082E-005  -2.07739E-005   2.76060E-005  -1.93896E-005   2.76236E-005   3.07389E-006   2.36426E-005  -4.88117E-005   2.83944E-005   4.10565E-005   3.53779E-005   1.41252E-004   4.55660E-005   1.35367E-004   7.96218E-005   1.77975E-005   7.30544E-005   3.61196E-004   1.91720E-004
 1.04029E+001   4.26598E-005   3.84909E-005  -2.91970E-006   2.62580E-005   8.02848E-006   2.03056E-005   7.02633E-005   4.21807E-005   4.28032E-005   4.99809E-005   1.93959E-005   3.49977E-005   4.43946E-006   2.17137E-005  -5.01934E-006   2.55763E-005  -3.98919E-005   2.24030E-005   9.64487E-006   2.13635E-005  -4.43906E-006   2.89677E-005   2.55935E-005   2.99674E-005   7.58219E-005   3.58573E-005   9.64976E-005   6.73782E-005   1.48891E-005   6.41558E-005  -2.52713E-004   1.22634E-004
 1.05006E+001   5.36388E-005   3.65932E-005   2.92953E-005   2.53716E-005   2.88641E-005   1.96535E-005   7.21414E-005   3.98499E-005   8.83888E-005   4.98933E-005   6.59117E-005   3.60883E-005   2.69628E-006   2.03522E-005  -5.19254E-005   2.03806E-005  -6.03105E-006   2.40555E-005   4.92628E-005   2.29397E-005   2.73603E-005   2.97092E-005   3.42994E-005   2.89070E-005   1.12866E-005   2.92434E-005  -2.56410E-005   5.43923E-005  -5.97601E-005   5.51342E-005   8.05838E-005   1.41070E-004
 1.05983E+001   7.92045E-005   4.64194E-005   1.51183E-005   3.12598E-005   4.50520E-005   2.49528E-005   4.56639E-005   4.82830E-005   8.70643E-005   6.20477E-005   8.20337E-005   4.62132E-005   9.65641E-007   2.51864E-005  -3.59175E-005   2.70416E-005   6.48092E-005   3.64291E-005  -3.83882E-005   2.00566E-005   2.23247E-005   3.65428E-005  -5.50749E-005   2.65252E-005  -1.33019E-005   3.39916E-005  -4.38876E-005   6.58387E-005  -2.30555E-005   7.20024E-005   2.53735E-004   1.90081E-004
 1.06960E+001   4.21609E-005   3.75317E-005   5.07345E-005   2.66565E-005   3.32248E-005   2.04382E-005   5.29038E-005   4.04185E-005   1.43041E-005   4.68744E-005   4.39342E-005   3.58663E-005   1.40564E-005   2.18773E-005  -1.56293E-005   2.41193E-005   2.26156E-005   2.71849E-005  -1.88044E-005   1.84758E-005   1.13920E-005   2.95150E-005   1.31314E-005   2.82420E-005   1.69527E-005   3.06950E-005   9.60998E-005   6.57126E-005  -3.46725E-006   6.12525E-005  -6.83020E-006   1.39489E-004
 1.07937E+001   1.23632E-005   3.56256E-005   4.00697E-005   2.56857E-005  -9.91460E-007   1.90115E-005   1.91481E-005   3.78292E-005   1.22786E-006   4.46622E-005   7.15986E-005   3.65991E-005  -3.78063E-005   1.73054E-005  -5.31671E-006   2.42081E-005  -1.34420E-005   2.35561E-005   4.09278E-006   1.98107E-005  -1.07487E-005   2.69421E-005   7.04739E-007   2.64328E-005   1.10621E-004   3.61734E-005   1.08294E-005   5.75306E-005  -1.69945E-005   5.85358E-005   3.59517E-004   1.59897E-004
 1.08913E+001  -1.46788E-005   4.33890E-005   2.70011E-006   3.10889E-005   4.68551E-005   2.50980E-005   3.44164E-005   4.78803E-005  -2.38548E-005   5.34708E-005   3.14880E-005   4.22869E-005   9.58424E-006   2.60480E-005  -3.10171E-005   2.76649E-005  -1.46531E-005   2.91871E-005  -1.99263E-005   2.22260E-005   7.53013E-005   4.12258E-005   1.07405E-005   3.38933E-005  -1.39178E-005   3.40725E-005   5.11664E-005   7.53721E-005  -8.93016E-005   6.60978E-005   1.29268E-004   1.80498E-004
 1.09890E+001   1.08041E-004   3.93123E-005   3.16446E-005   2.62725E-005   5.28658E-005   2.09023E-005   6.60718E-005   4.09427E-005   7.42131E-005   5.07084E-005   7.50141E-006   3.32502E-005   3.30517E-007   2.08626E-005   4.74891E-005   2.86511E-005  -2.89290E-005   2.28630E-005   6.20923E-006   2.05553E-005   6.48248E-005   3.33933E-005   5.26896E-005   3.12552E-005   4.86900E-005   3.30495E-005   5.47331E-005   6.26066E-005  -8.71725E-005   5.48070E-005   5.08192E-004   1.73826E-004
 1.10867E+001   1.05153E-004   4.49471E-005   7.63317E-005   3.10692E-005   2.63448E-005   2.32011E-005   8.58881E-005   4.78447E-005   2.15714E-005   5.42177E-005   1.53089E-006   3.75785E-005  -2.07862E-005   2.20164E-005   2.10783E-005   3.07524E-005  -4.95960E-005   2.39187E-005   1.74387E-005   2.45435E-005   2.70804E-005   3.51595E-005   2.45188E-005   3.33685E-005   3.32780E-005   3.65652E-005   3.71852E-005   7.01866E-005   4.33100E-005   7.39193E-005   3.31526E-004   1.86573E-004
 1.11844E+001   1.60013E-005   3.65368E-005   1.43929E-005   2.57757E-005   4.56166E-005   2.05981E-005   2.63218E-005   3.90009E-005   3.19819E-005   4.77189E-005   2.89848E-005   3.45815E-005  -1.97933E-005   1.91839E-005  -2.63540E-005   2.31067E-005  -1.57757E-006   2.50792E-005  -1.78445E-006   1.97892E-005   4.82821E-005   3.20367E-005   5.05844E-006   2.73914E-005  -2.94756E-005   2.66539E-005   3.08885E-006   5.82195E-005  -1.22073E-005   6.02052E-005   1.52533E-005   1.40186E-004
 1.12821E+001   5.31576E-006   3.61773E-005   2.90169E-005   2.60237E-005   3.90903E-005   2.04178E-005   5.71738E-005   4.02776E-005  -1.86757E-005   4.42179E-005  -1.41793E-006   3.23320E-005  -3.00337E-005   1.82932E-005   1.77067E-005   2.64114E-005   4.65568E-005   2.87531E-005  -3.85702E-005   1.64770E-005   3.78020E-005   3.12651E-005   3.94345E-005   3.00670E-005   2.54170E-005   3.11006E-005   1.02780E-004   6.56879E-005  -5.41318E-006   6.06014E-005   9.68254E-006   1.39566E-004
 1.13797E+001   5.94723E-005   4.32964E-005   2.20108E-005   2.97210E-005   6.43875E-006   2.25043E-005   7.95844E-005   4.73199E-005  -6.69735E-005   4.66736E-005   4.15864E-005   4.06742E-005  -2.38798E-005   2.15882E-005  -7.69554E-006   2.81611E-005   6.65396E-005   3.46320E-005   2.67649E-005   2.52233E-005   4.02615E-005   3.61030E-005   3.75194E-005   3.43560E-005   4.69407E-005   3.75464E-005   3.95413E-005   7.00394E-005   6.94148E-005   7.55860E-005  -1.29516E-004   1.47827E-004
 1.14774E+001  -5.76015E-006   3.54033E-005   8.32933E-006   2.52980E-005   3.68046E-005   2.01102E-005   3.33288E-005   3.87704E-005  -7.82403E-005   3.92504E-005  -9.27257E-006   3.13311E-005   7.97447E-006   2.09995E-005   1.58640E-007   2.48104E-005  -1.35123E-005   2.37212E-005   5.22870E-005   2.34913E-005  -5.71701E-006   2.75572E-005   1.41383E-005   2.77479E-005   3.75111E-006   2.90336E-005   3.62960E-006   5.74450E-005   2.33010E-005   6.18805E-005  -6.50167E-005   1.32170E-004
 1.15751E+001   4.88940E-005   3.72359E-005   1.06995E-005   2.55389E-005   1.02502E-006   1.93661E-005   7.71310E-005   4.09226E-005   3.11344E-005   4.73819E-005  -2.56952E-005   3.02848E-005   3.93526E-006   2.08650E-005   3.26032E-005   2.73286E-005   1.73905E-005   2.64387E-005   1.94734E-005   2.13254E-005  -7.79342E-006   2.75991E-005   1.06852E-004   3.46404E-005   1.58196E-005   3.02142E-005   3.68423E-005   6.05055E-005   1.21310E-005   6.15626E-005  -1.14723E-004   1.29268E-004
 1.16728E+001   3.36136E-006   4.13736E-005   5.31673E-005   3.03447E-005   6.68840E-005   2.41627E-005   4.48760E-005   4.55458E-005   7.42243E-005   5.77091E-005   2.93483E-005   3.96123E-005   1.01297E-006   2.37697E-005   1.76831E-005   3.02570E-005  -2.60691E-005   2.62397E-005   3.56311E-005   2.59131E-005  -1.32767E-006   3.23772E-005   2.60175E-005   3.32717E-005   4.74382E-005   3.75162E-005   6.53228E-005   7.21368E-005   7.06210E-005   7.55250E-005   9.27963E-005   1.66842E-004
 1.17705E+001   7.62580E-005   3.76543E-005   8.45059E-006   2.52629E-005   9.61599E-006   1.94078E-005   2.80277E-005   3.84875E-005  -1.20085E-004   3.57486E-005   2.48811E-005   3.37900E-005  -1.58247E-005   1.91725E-005  -2.51889E-005   2.28024E-005   7.32768E-006   2.54092E-005   1.15108E-005   2.05308E-005   6.19234E-005   3.25497E-005   1.46626E-005   2.77518E-005   1.82836E-005   3.01339E-005   2.31951E-005   5.89078E-005  -1.32070E-006   6.00413E-005  -8.10204E-007   1.36828E-004
 1.18681E+001  -1.41261E-005   3.54320E-005   4.54468E-005   2.62152E-005  -7.00732E-006   1.91595E-005   9.86106E-005   4.18091E-005   6.93684E-005   4.98369E-005   1.01052E-004   3.91486E-005  -1.11208E-005   1.97239E-005  -1.20474E-005   2.40675E-005   2.60578E-005   2.71109E-005   3.70517E-006   2.01031E-005  -7.36860E-006   2.76348E-005   2.61046E-005   2.89135E-005  -2.61926E-006   2.87396E-005   8.45108E-005   6.40888E-005  -6.60708E-005   5.56944E-005   5.32205E-005   1.42092E-004
 1.19658E+001   1.07176E-005   4.33285E-005   3.82098E-005   3.12503E-005   1.30926E-005   2.35788E-005   5.18296E-005   4.77787E-005   5.62952E-005   5.87419E-005   4.40572E-005   4.24725E-005  -4.35322E-006   2.42613E-005   5.02582E-005   3.41841E-005   2.08849E-005   3.20156E-005   1.25586E-005   2.49278E-005   1.42172E-005   3.51810E-005  -1.59754E-005   3.04560E-005  -6.17065E-005   2.80132E-005  -8.55472E-005   6.01176E-005  -7.58736E-005   6.57986E-005   6.38060E-005   1.71211E-004
 1.20635E+001   1.03798E-004   3.70863E-005   9.65090E-006   2.44213E-005   3.94167E-005   1.94581E-005   1.39219E-004   4.15727E-005   1.52431E-005   4.43382E-005   9.24706E-006   3.15487E-005   2.43858E-005   2.13689E-005  -1.36245E-005   2.29091E-005   8.35046E-006   2.46193E-005   8.72267E-006   1.96201E-005   1.21521E-004   3.51754E-005   2.40711E-005   2.75219E-005   4.02379E-005   3.06980E-005   2.42991E-005   5.69772E-005   1.81881E-004   6.96059E-005   5.34922E-005   1.36003E-004
