#Trial 6: e = [-1.5, 1.5] with 2251 points and sig = 0.001
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
1.979632657910390496e-03,0.000000000000000000e+00,1.979695985053961643e-03,2.043761405894022228e-03
1.983802239233092759e-03,0.000000000000000000e+00,1.983865707548419181e-03,2.043832347632555321e-03
1.987985007375249989e-03,0.000000000000000000e+00,1.988048617341702570e-03,1.887066078130169395e-03
1.992181018000988273e-03,0.000000000000000000e+00,1.992244770100134055e-03,1.988088722939771683e-03
1.996390327068445041e-03,0.000000000000000000e+00,1.996454221784062840e-03,1.886271113948883877e-03
2.000612990831640396e-03,0.000000000000000000e+00,2.000677028649731209e-03,2.083941758421460795e-03
2.004849065842354960e-03,0.000000000000000000e+00,2.004913247251155408e-03,2.026203368466586528e-03
2.009098608952022448e-03,0.000000000000000000e+00,2.009162934442017788e-03,1.965630330399364013e-03
2.013361677313636137e-03,0.000000000000000000e+00,2.013426147377574138e-03,2.090309316229615241e-03
2.017638328383674837e-03,0.000000000000000000e+00,2.017702943516577058e-03,2.148774461445210598e-03
2.021928619924032340e-03,0.000000000000000000e+00,2.021993380623209741e-03,1.977971152607479414e-03
2.026232610003972021e-03,0.000000000000000000e+00,2.026297516769036671e-03,2.045374674799431153e-03
2.030550357002091841e-03,0.000000000000000000e+00,2.030615410334970367e-03,2.061976067491240548e-03
2.034881919608300203e-03,0.000000000000000000e+00,2.034947120013248095e-03,1.966132939578994678e-03
2.039227356825811747e-03,0.000000000000000000e+00,2.039292704809427675e-03,2.081324894739156744e-03
2.043586727973160933e-03,0.000000000000000000e+00,2.043652224044397586e-03,2.105931450105834237e-03
2.047960092686218220e-03,0.000000000000000000e+00,2.048025737356399655e-03,2.137802269462568423e-03
2.052347510920235745e-03,0.000000000000000000e+00,2.052413304703069093e-03,2.133077026760730067e-03
2.056749042951900360e-03,0.000000000000000000e+00,2.056814986363490142e-03,2.076975802822685502e-03
2.061164749381401429e-03,0.000000000000000000e+00,2.061230842940264298e-03,2.016948019165415527e-03
2.065594691134518563e-03,0.000000000000000000e+00,2.065660935361597183e-03,2.056188324716024494e-03
2.070038929464724543e-03,0.000000000000000000e+00,2.070105324883401900e-03,2.014414018483279105e-03
2.074497525955299945e-03,0.000000000000000000e+00,2.074564073091413226e-03,2.140308515723532076e-03
2.078970542521465549e-03,0.000000000000000000e+00,2.079037241903322619e-03,2.029482025830437169e-03
2.083458041412536432e-03,0.000000000000000000e+00,2.083524893570927114e-03,2.026422648351806650e-03
2.087960085214081267e-03,0.000000000000000000e+00,2.088027090682296420e-03,2.062483100768752221e-03
2.092476736850109372e-03,0.000000000000000000e+00,2.092543896163951735e-03,2.014150637320375001e-03
2.097008059585267307e-03,0.000000000000000000e+00,2.097075373283068412e-03,2.088996772624414616e-03
2.101554117027053248e-03,0.000000000000000000e+00,2.101621585649687731e-03,2.018111666530409808e-03
2.106114973128048705e-03,0.000000000000000000e+00,2.106182597218951222e-03,2.202708323741002592e-03
2.110690692188171933e-03,0.000000000000000000e+00,2.110758472293349734e-03,2.103002281420933081e-03
2.115281338856937841e-03,0.000000000000000000e+00,2.115349275524988117e-03,2.113572087199058064e-03
2.119886978135744355e-03,0.000000000000000000e+00,2.119955071917869853e-03,2.029236581915267075e-03
2.124507675380175268e-03,0.000000000000000000e+00,2.124575926830197300e-03,2.219468627290115299e-03
2.129143496302313490e-03,0.000000000000000000e+00,2.129211905976691448e-03,2.150719377934250890e-03
2.133794506973081193e-03,0.000000000000000000e+00,2.133863075430925994e-03,2.122369858415310007e-03
