#'Trial 10: e = [-1.5, 1.5] with 2251 points and sig = 0.035'
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
2.285887872055947755e-03,1.720940508380210954e-246,2.291946761044698615e-03,2.314090028095436118e-03
2.291062116791928085e-03,6.212100394221427887e-246,2.297148525885314620e-03,2.238632279452420788e-03
2.296253949330018512e-03,2.239137717579534366e-245,2.302368035021325199e-03,2.356205295011110264e-03
2.301463449469087503e-03,8.059217503152389959e-245,2.307605369321153854e-03,2.370434653245753320e-03
2.306690697461081206e-03,2.896507645894936295e-244,2.312860610114844846e-03,2.263593354155679117e-03
2.311935774014119930e-03,1.039504115590453652e-243,2.318133839197233405e-03,2.299914415436008202e-03
2.317198760295604600e-03,3.725181850612871388e-243,2.323425138831135446e-03,2.333299306287789452e-03
2.322479737935362245e-03,1.333025554289834399e-242,2.328734591750572860e-03,2.416568216186791140e-03
2.327778789028810569e-03,4.763204229717034070e-242,2.334062281164013108e-03,2.313356846267034233e-03
2.333095996140144204e-03,1.699533236969637827e-241,2.339408290757645243e-03,2.238475413156463655e-03
2.338431442305557821e-03,6.055218972695219632e-241,2.344772704698676758e-03,2.348016615513812307e-03
2.343785211036479663e-03,2.154268221637616270e-240,2.350155607638656444e-03,2.242449625732380932e-03
2.349157386322842361e-03,7.653135955429360742e-240,2.355557084716827614e-03,2.411610695031649650e-03
2.354548052636380642e-03,2.714868592299669797e-239,2.360977221563506038e-03,2.361203065365197282e-03
2.359957294933944655e-03,9.616741215974289140e-239,2.366416104303486513e-03,2.294043335170698437e-03
2.365385198660850154e-03,3.401549356631660096e-238,2.371873819559475009e-03,2.381239707948197299e-03
2.370831849754256003e-03,1.201421379049700611e-237,2.377350454455551612e-03,2.338346059947353766e-03
2.376297334646559033e-03,4.237245880288126613e-237,2.382846096620659486e-03,2.372723211219406741e-03
2.381781740268824020e-03,1.492250412896248065e-236,2.388360834192122459e-03,2.301330216393493271e-03
2.387285154054247065e-03,5.247705816139083753e-236,2.393894755819191665e-03,2.434479844205458387e-03
2.392807663941630240e-03,1.842752398123465575e-235,2.399447950666622111e-03,2.470613246890884015e-03
2.398349358378897445e-03,6.461512975282272533e-235,2.405020508418275697e-03,2.442974566818300729e-03
2.403910326326641912e-03,2.262409354581704468e-234,2.410612519280756760e-03,2.464591056786080963e-03
2.409490657261685858e-03,7.910025549410763058e-234,2.416224073987075383e-03,2.366601694537546693e-03
2.415090441180683944e-03,2.761558935295782022e-233,2.421855263800342349e-03,2.496412175666151700e-03
2.420709768603757084e-03,9.627210708897225178e-233,2.427506180517490994e-03,2.461046882877535123e-03
2.426348730578139264e-03,3.351323638010761278e-232,2.433176916473035484e-03,2.326284424157603215e-03
2.432007418681871643e-03,1.164935804701635266e-231,2.438867564542853816e-03,2.354093951197358103e-03
2.437685925027523962e-03,4.043499082650490958e-231,2.444578218148005071e-03,2.432142703527897815e-03
2.443384342265932877e-03,1.401465578665871246e-230,2.450308971258579639e-03,2.389810676770557155e-03
2.449102763589987124e-03,4.850396630459466907e-230,2.456059918397577192e-03,2.428756530633850892e-03
2.454841282738440874e-03,1.676261625541291507e-229,2.461831154644818914e-03,2.463151390851708433e-03
2.460599993999744873e-03,5.784636633419748396e-229,2.467622775640895307e-03,2.292628431157697766e-03
2.466378992215927015e-03,1.993334097071639201e-228,2.473434877591138264e-03,2.380477852130486165e-03
2.472178372786495906e-03,6.858890019387137392e-228,2.479267557269636095e-03,2.479832262328920695e-03
2.477998231672375647e-03,2.356662080464380891e-227,2.485120912023272826e-03,2.569383507161547738e-03
2.483838665399872719e-03,8.085567742768187055e-227,2.490995039775810004e-03,2.510820923363191442e-03
2.489699771064686224e-03,2.770087309186361827e-226,2.496890039031992355e-03,2.436707625418502339e-03
2.495581646335934614e-03,9.476459841231125924e-226,2.502806008881697675e-03,2.490389213798181820e-03
2.501484389460226221e-03,3.237192509268905904e-225,2.508743049004113611e-03,2.529516383437798756e-03
2.507408099265766212e-03,1.104232838600439432e-224,2.514701259671954341e-03,2.548678000338601944e-03
2.513352875166486970e-03,3.761166171990352445e-224,2.520680741755709775e-03,2.549484758254252220e-03
2.519318817166219665e-03,1.279246141620657592e-223,2.526681596727930763e-03,2.521378272914195050e-03
2.525306025862904431e-03,4.344656457980285080e-223,2.532703926667552018e-03,2.549267315794955750e-03
2.531314602452822658e-03,1.473419789470495436e-222,2.538747834264248448e-03,2.642144258932055834e-03
